Customer_ID_Numeric,Customer_Name,City,State,Region,Last_Purchase,Recency_Days,Num_Orders,Total_Revenue,Total_Profit,Avg_Order_Value,Primary_Category,R_Score,M_Score,Segment
218,Adam Jacobs,Worcester,Massachusetts,East,2024-11-09,52,1,343.24,137.08,343.24,Clothing & Apparel,5,2,Potential
219,Bryan Valdez,Virginia Beach,Virginia,South,2024-11-03,58,1,1203.21,432.75,1203.21,Clothing & Apparel,5,5,Champions
220,Travis Bright,Glendale,Arizona,West,2024-03-03,303,1,1181.12,132.09,1181.12,Electronics,3,5,Loyal
221,Kayla Christensen,New Orleans,Louisiana,South,2024-10-21,71,1,910.08,143.96,910.08,Electronics,5,4,Champions
222,Robert Jackson,Sacramento,California,West,2023-10-30,428,1,329.42,68.16,329.42,Clothing & Apparel,2,2,Lost
223,Jacqueline Adams,Jacksonville,Florida,South,2023-10-14,444,1,1595.67,210.23,1595.67,Home & Furniture,2,5,High_Value
224,Dana Moore,Augusta,Maine,East,2024-11-01,60,1,753.89,177.22,753.89,Home & Furniture,5,4,Champions
225,Patty Gallegos,New York City,New York,East,2024-09-22,100,1,549.61,93.23,549.61,Home & Furniture,4,3,Potential
226,Jennifer Nelson,Jersey City,New Jersey,East,2024-06-25,189,2,1379.32,401.11,689.66,Accessories,4,5,Champions
227,Michael Aguilar,Springfield,Illinois,Centre,2023-12-30,367,1,644.16,192.91,644.16,Home & Furniture,3,4,Loyal
228,Katherine Holland,Pittsburgh,Pennsylvania,East,2023-07-04,546,1,59.01,27.6,59.01,Accessories,1,1,Lost
229,Darryl Church,Chandler,Arizona,West,2024-06-19,195,1,268.84,116.89,268.84,Clothing & Apparel,4,2,Potential
230,Lori Smith,Charleston,West Virginia,South,2023-11-02,425,1,2122.76,657.04,2122.76,Home & Furniture,2,5,High_Value
231,Eric Bruce,Nashua,New Hampshire,East,2024-11-02,59,1,99.29,23.99,99.29,Accessories,5,1,At_Risk
232,Nancy Jackson,Milwaukee,Wisconsin,Centre,2023-05-15,596,1,3424.95,399.82,3424.95,Electronics,1,5,High_Value
233,Ashley Bennett,Gulfport,Mississippi,South,2023-11-10,417,1,1090.8,168.53,1090.8,Electronics,2,5,High_Value
234,Shelly Conrad,Indianapolis,Indiana,Centre,2023-12-04,393,1,56.57,9.76,56.57,Home & Furniture,3,1,At_Risk
235,Mr. Chad Ruiz,Tucson,Arizona,West,2024-08-08,145,1,308.8,57.86,308.8,Electronics,4,2,Potential
236,Virginia Peck,Albuquerque,New Mexico,West,2024-12-19,12,1,164.85,47.87,164.85,Clothing & Apparel,5,1,At_Risk
237,Andrew Stone,Billings,Montana,West,2024-10-01,91,1,161.52,43.16,161.52,Accessories,4,1,At_Risk
238,Chad Powell,Cedar Rapids,Iowa,Centre,2024-12-14,17,1,52.68,15.08,52.68,Accessories,5,1,At_Risk
239,Heidi Norris,Springfield,Illinois,Centre,2024-04-21,254,1,1841.55,349.34,1841.55,Electronics,3,5,Loyal
240,Matthew Woods,Huntsville,Alabama,South,2024-01-19,347,1,132.76,42.96,132.76,Accessories,3,1,At_Risk
241,Robert Walter,Providence,Rhode Island,East,2024-12-05,26,1,3457.0,644.83,3457.0,Electronics,5,5,Champions
242,Timothy Irwin,Miami,Florida,South,2023-11-23,404,1,397.3,99.01,397.3,Home & Furniture,2,3,At_Risk
243,Steve Cruz,Dallas,Texas,South,2024-10-31,61,1,349.56,76.01,349.56,Accessories,5,2,Potential
244,Jennifer Wilson,Rochester,New York,East,2023-04-22,619,1,67.66,22.18,67.66,Clothing & Apparel,1,1,Lost
245,Scott Allen,Minneapolis,Minnesota,Centre,2024-12-05,26,1,616.26,130.97,616.26,Clothing & Apparel,5,3,Potential
246,Peter Valencia,Hartford,Connecticut,East,2023-07-08,542,1,710.68,135.66,710.68,Electronics,1,4,High_Value
247,Ralph Hickman,Salem,Oregon,West,2024-07-17,167,1,129.8,27.97,129.8,Clothing & Apparel,4,1,At_Risk
248,Brianna Bailey,Sacramento,California,West,2024-07-30,154,1,422.67,83.46,422.67,Electronics,4,3,Potential
249,Douglas Weber,Wichita,Kansas,Centre,2024-05-08,237,1,333.77,87.42,333.77,Clothing & Apparel,4,2,Potential
250,Aaron Reed,Fort Wayne,Indiana,Centre,2023-10-08,450,1,1942.53,628.47,1942.53,Home & Furniture,2,5,High_Value
251,Benjamin Wright,Virginia Beach,Virginia,South,2023-07-04,546,1,2507.97,235.95,2507.97,Electronics,1,5,High_Value
252,Roberto Valentine,Philadelphia,Pennsylvania,East,2023-09-10,478,1,242.97,64.38,242.97,Clothing & Apparel,2,2,Lost
253,Jeffrey Wood,Detroit,Michigan,Centre,2024-05-15,230,1,1384.26,313.27,1384.26,Home & Furniture,4,5,Champions
254,Michael King,Louisville,Kentucky,South,2023-12-30,367,1,635.72,191.38,635.72,Clothing & Apparel,3,4,Loyal
255,Sarah Crawford,Montgomery,Alabama,South,2024-09-11,111,1,425.46,143.74,425.46,Clothing & Apparel,4,3,Potential
256,Michael Ramirez,Little Rock,Arkansas,South,2024-11-04,57,1,429.33,174.49,429.33,Clothing & Apparel,5,3,Potential
257,Jean Murphy,New Haven,Connecticut,East,2023-10-21,437,1,590.81,103.03,590.81,Electronics,2,3,At_Risk
258,Laura Wong,Little Rock,Arkansas,South,2024-10-18,74,1,2369.91,632.02,2369.91,Home & Furniture,5,5,Champions
259,James Oliver,Cheyenne,Wyoming,West,2024-05-30,215,1,331.99,72.51,331.99,Clothing & Apparel,4,2,Potential
260,Jeffrey Fritz,Worcester,Massachusetts,East,2024-02-16,319,1,688.87,128.19,688.87,Electronics,3,4,Loyal
261,Ryan Willis,Newark,New Jersey,East,2023-09-02,486,1,82.96,17.79,82.96,Clothing & Apparel,2,1,Lost
262,Benjamin Martin,San Diego,California,West,2023-11-04,423,1,603.16,209.75,603.16,Clothing & Apparel,2,3,At_Risk
263,Joseph Lee,Salem,Oregon,West,2024-08-23,130,1,630.62,190.43,630.62,Clothing & Apparel,4,3,Potential
264,Stacy Lewis,Cheyenne,Wyoming,West,2023-09-17,471,1,139.42,50.25,139.42,Accessories,2,1,Lost
265,Tammy Leonard,Wilmington,Delaware,East,2023-06-03,577,1,1780.12,464.44,1780.12,Home & Furniture,1,5,High_Value
266,Michael Jones,Portland,Oregon,West,2024-07-25,159,1,1006.92,260.43,1006.92,Clothing & Apparel,4,4,Champions
267,Kimberly Alvarado,Savannah,Georgia,South,2023-10-10,448,1,717.48,107.1,717.48,Electronics,2,4,High_Value
268,Edward Lee,Pittsburgh,Pennsylvania,East,2024-11-30,31,1,499.78,63.74,499.78,Electronics,5,3,Potential
269,Amanda Lee,Boise,Idaho,West,2024-12-01,30,1,324.31,64.38,324.31,Home & Furniture,5,2,Potential
270,Kelly Lynn,New York City,New York,East,2023-12-26,371,1,631.97,76.32,631.97,Electronics,3,4,Loyal
271,Jennifer Le,Lexington,Kentucky,South,2024-11-16,45,1,526.08,151.57,526.08,Clothing & Apparel,5,3,Potential
272,Courtney Barker,Hartford,Connecticut,East,2023-10-13,445,1,689.46,60.73,689.46,Electronics,2,4,High_Value
273,Brenda Roach DVM,Topeka,Kansas,Centre,2023-09-07,481,1,62.02,26.38,62.02,Accessories,2,1,Lost
274,Jared Jenkins,Mobile,Alabama,South,2023-02-04,696,1,369.08,32.55,369.08,Electronics,1,2,Lost
275,Mark Stewart,Providence,Rhode Island,East,2024-11-22,39,1,1944.78,261.56,1944.78,Electronics,5,5,Champions
276,Jon Evans,Casper,Wyoming,West,2024-04-01,274,1,165.92,60.91,165.92,Clothing & Apparel,3,1,At_Risk
277,Thomas Moore,Philadelphia,Pennsylvania,East,2023-07-23,527,1,486.66,121.98,486.66,Accessories,1,3,At_Risk
278,Elizabeth Adams,Nashua,New Hampshire,East,2023-04-22,619,1,644.29,60.66,644.29,Electronics,1,4,High_Value
279,Timothy Grant,Birmingham,Alabama,South,2024-11-24,37,1,624.32,179.05,624.32,Home & Furniture,5,3,Potential
280,Matthew Reeves,Glendale,Arizona,West,2024-11-04,57,1,166.5,45.95,166.5,Accessories,5,1,At_Risk
281,Logan Ramirez,Salem,Oregon,West,2024-12-31,0,1,673.4,75.61,673.4,Electronics,5,4,Champions
282,Stephanie Lang,Kansas City,Missouri,Centre,2024-09-07,115,1,880.61,283.53,880.61,Home & Furniture,4,4,Champions
283,Matthew Baker,Lincoln,Nebraska,Centre,2024-08-10,143,1,343.96,82.84,343.96,Clothing & Apparel,4,2,Potential
284,Jeffrey George,Hartford,Connecticut,East,2023-06-24,556,1,679.74,158.36,679.74,Clothing & Apparel,1,4,High_Value
285,Mrs. Karen Drake MD,San Antonio,Texas,South,2023-11-24,403,1,824.62,116.52,824.62,Electronics,3,4,Loyal
286,David Luna,Spokane,Washington,West,2024-11-14,47,1,409.37,60.77,409.37,Electronics,5,3,Potential
287,Julie Keller,Mobile,Alabama,South,2023-12-31,366,1,124.63,59.59,124.63,Accessories,3,1,At_Risk
288,Logan Jennings,Tallahassee,Florida,South,2024-07-19,165,1,790.08,202.11,790.08,Home & Furniture,4,4,Champions
289,Chelsey Lewis,Austin,Texas,South,2024-12-27,4,1,448.71,116.77,448.71,Clothing & Apparel,5,3,Potential
290,Luis Harris,Jacksonville,Florida,South,2024-05-16,229,1,213.45,80.97,213.45,Clothing & Apparel,4,2,Potential
291,Andrew Kim,Pittsburgh,Pennsylvania,East,2023-06-01,579,1,1662.98,321.96,1662.98,Home & Furniture,1,5,High_Value
292,Daniel Sanford,Los Angeles,California,West,2023-12-16,381,1,399.1,136.23,399.1,Accessories,3,3,Loyal
293,Gary Raymond,Jersey City,New Jersey,East,2023-12-04,393,1,450.89,93.23,450.89,Home & Furniture,3,3,Loyal
294,Nicole Parker,Spokane,Washington,West,2023-02-15,685,1,233.37,46.97,233.37,Clothing & Apparel,1,2,Lost
295,Robert Nichols,Boise,Idaho,West,2024-11-08,53,1,106.06,42.57,106.06,Accessories,5,1,At_Risk
296,Paul Torres,Wichita,Kansas,Centre,2023-12-14,383,1,300.92,98.13,300.92,Clothing & Apparel,3,2,At_Risk
297,Michael Perry,Boston,Massachusetts,East,2023-09-26,462,1,304.44,90.92,304.44,Accessories,2,2,Lost
298,Sherry Burgess,Wichita,Kansas,Centre,2024-04-13,262,1,1032.48,202.97,1032.48,Electronics,3,4,Loyal
299,Erik Waller,Milwaukee,Wisconsin,Centre,2023-01-31,700,1,80.64,31.78,80.64,Clothing & Apparel,1,1,Lost
300,Audrey Burke,Indianapolis,Indiana,Centre,2024-11-10,51,1,907.01,148.79,907.01,Home & Furniture,5,4,Champions
301,Cheryl Watson,Memphis,Tennessee,South,2024-06-24,190,1,396.39,163.01,396.39,Clothing & Apparel,4,3,Potential
302,Brittany Ortiz,Augusta,Maine,East,2024-06-23,191,1,2119.2,222.14,2119.2,Electronics,4,5,Champions
303,Scott Mendoza,Reno,Nevada,West,2023-08-23,496,1,157.02,46.76,157.02,Clothing & Apparel,2,1,Lost
304,Jasmine Buchanan,Grand Rapids,Michigan,Centre,2023-05-07,604,1,843.51,110.89,843.51,Electronics,1,4,High_Value
305,Abigail Hines,Boise,Idaho,West,2024-06-16,198,1,468.9,140.95,468.9,Clothing & Apparel,4,3,Potential
306,Melissa Little,Cheyenne,Wyoming,West,2024-04-19,256,1,911.88,292.22,911.88,Clothing & Apparel,3,4,Loyal
307,Robert Zuniga,Provo,Utah,West,2024-04-26,249,1,276.91,45.9,276.91,Electronics,3,2,At_Risk
308,Thomas Thomas,Portland,Oregon,West,2024-06-11,203,1,350.28,145.58,350.28,Clothing & Apparel,4,2,Potential
309,Kristen Castillo,Memphis,Tennessee,South,2024-10-22,70,1,384.21,57.5,384.21,Electronics,5,3,Potential
310,Alexandra Anthony,Little Rock,Arkansas,South,2024-04-29,246,1,335.32,117.58,335.32,Clothing & Apparel,4,2,Potential
311,Joseph Navarro,Tucson,Arizona,West,2023-09-26,462,1,957.44,132.73,957.44,Electronics,2,4,High_Value
312,Michele Burns,Provo,Utah,West,2024-10-06,86,1,654.84,139.01,654.84,Home & Furniture,4,4,Champions
313,Rebecca Santos,Cedar Rapids,Iowa,Centre,2023-10-18,440,1,681.47,174.23,681.47,Home & Furniture,2,4,High_Value
314,Taylor Gray,Manchester,New Hampshire,East,2023-09-29,459,1,2090.64,269.95,2090.64,Electronics,2,5,High_Value
315,Joel Brown,Fayetteville,Arkansas,South,2023-09-08,480,1,1134.39,348.73,1134.39,Home & Furniture,2,5,High_Value
316,Lee Hinton,Billings,Montana,West,2023-01-15,716,1,63.17,27.29,63.17,Accessories,1,1,Lost
317,Haley Craig,Des Moines,Iowa,Centre,2023-06-20,560,1,555.24,56.34,555.24,Electronics,1,3,At_Risk
318,Kevin Garcia,Lincoln,Nebraska,Centre,2024-10-13,79,1,1546.92,308.8,1546.92,Electronics,4,5,Champions
319,Stacy Richards,Boston,Massachusetts,East,2023-10-31,427,1,63.85,26.95,63.85,Clothing & Apparel,2,1,Lost
320,Cynthia Anderson,Wilmington,Delaware,East,2024-07-21,163,1,72.11,33.39,72.11,Accessories,4,1,At_Risk
321,Nicolas Holland MD,Pittsburgh,Pennsylvania,East,2024-11-15,46,1,281.1,26.75,281.1,Electronics,5,2,Potential
322,Cory Thomas,Augusta,Maine,East,2024-06-01,213,1,365.72,132.18,365.72,Accessories,4,2,Potential
323,Joel Allen,Pittsburgh,Pennsylvania,East,2024-10-21,71,1,244.86,87.38,244.86,Accessories,5,2,Potential
324,Kevin Anthony DVM,San Francisco,California,West,2023-02-19,681,1,531.64,221.75,531.64,Clothing & Apparel,1,3,At_Risk
325,James Werner,Worcester,Massachusetts,East,2024-09-01,121,1,117.62,21.65,117.62,Accessories,4,1,At_Risk
326,Morgan Green,Miami,Florida,South,2023-10-16,442,1,1084.94,144.77,1084.94,Home & Furniture,2,5,High_Value
327,Aaron Ramirez,Cincinnati,Ohio,Centre,2023-10-04,454,1,30.93,13.56,30.93,Clothing & Apparel,2,1,Lost
328,Sabrina Velasquez,Montpelier,Vermont,East,2023-06-29,551,1,1132.54,186.91,1132.54,Electronics,1,5,High_Value
329,Christopher Crawford,Baltimore,Maryland,East,2023-05-08,603,1,283.84,110.68,283.84,Clothing & Apparel,1,2,Lost
330,Maria Mathews,Wilmington,Delaware,East,2024-08-06,147,1,1050.06,145.85,1050.06,Electronics,4,5,Champions
331,Chris Wilkinson,Baltimore,Maryland,East,2023-12-08,389,1,1693.22,235.46,1693.22,Electronics,3,5,Loyal
332,Lindsay Hudson,Des Moines,Iowa,Centre,2023-05-10,601,1,621.4,153.98,621.4,Home & Furniture,1,3,At_Risk
333,Theresa Welch,Des Moines,Iowa,Centre,2024-03-01,305,1,122.05,35.71,122.05,Accessories,3,1,At_Risk
334,Rebecca Wells,Wilmington,Delaware,East,2023-02-21,679,1,560.19,73.93,560.19,Home & Furniture,1,3,At_Risk
335,Ashley Torres,Los Angeles,California,West,2023-12-26,371,1,522.04,135.84,522.04,Home & Furniture,3,3,Loyal
336,Robert Patton,Jersey City,New Jersey,East,2024-04-04,271,1,1737.4,258.42,1737.4,Electronics,3,5,Loyal
337,David Bennett,Boise,Idaho,West,2023-07-17,533,1,120.84,28.9,120.84,Clothing & Apparel,1,1,Lost
338,Calvin Smith,Billings,Montana,West,2023-10-20,438,1,91.24,39.99,91.24,Clothing & Apparel,2,1,Lost
339,Sarah Beasley,Cleveland,Ohio,Centre,2024-02-14,321,1,935.64,361.94,935.64,Accessories,3,4,Loyal
340,Daniel Juarez,Salt Lake City,Utah,West,2024-11-15,46,1,719.78,90.72,719.78,Electronics,5,4,Champions
341,Shannon Terrell,Missoula,Montana,West,2023-07-11,539,1,152.76,44.92,152.76,Clothing & Apparel,1,1,Lost
342,Sandra Ramirez,Topeka,Kansas,Centre,2024-02-10,325,1,2673.48,1171.48,2673.48,Clothing & Apparel,3,5,Loyal
343,Bradley Reynolds,Providence,Rhode Island,East,2023-09-28,460,1,71.38,26.6,71.38,Clothing & Apparel,2,1,Lost
344,Robert Martin,Topeka,Kansas,Centre,2024-08-18,135,1,223.6,44.91,223.6,Accessories,4,2,Potential
345,James Walker,Worcester,Massachusetts,East,2023-08-16,503,1,654.45,129.51,654.45,Home & Furniture,2,4,High_Value
346,John Webb,Cheyenne,Wyoming,West,2024-10-29,63,1,430.77,116.16,430.77,Home & Furniture,5,3,Potential
347,Joseph Williams,Little Rock,Arkansas,South,2024-09-21,101,1,750.18,248.68,750.18,Clothing & Apparel,4,4,Champions
348,Desiree Garcia,St. Paul,Minnesota,Centre,2024-09-17,105,1,287.5,50.35,287.5,Electronics,4,2,Potential
349,Ann Miller,Sacramento,California,West,2023-09-05,483,1,291.61,91.17,291.61,Clothing & Apparel,2,2,Lost
350,Michelle Clay,Cheyenne,Wyoming,West,2023-08-20,499,1,614.18,162.21,614.18,Clothing & Apparel,2,3,At_Risk
351,Kayla Warner,Burlington,Vermont,East,2024-04-12,263,1,428.08,150.19,428.08,Accessories,3,3,Loyal
352,Abigail Morton,Las Vegas,Nevada,West,2023-06-07,573,1,455.6,92.61,455.6,Clothing & Apparel,1,3,At_Risk
353,Shawn Wilson,Detroit,Michigan,Centre,2024-09-20,102,1,326.05,136.37,326.05,Clothing & Apparel,4,2,Potential
354,Steven Ward,Memphis,Tennessee,South,2024-11-04,57,1,755.0,84.66,755.0,Electronics,5,4,Champions
355,Larry Winters,Salem,Oregon,West,2024-11-28,33,1,352.44,107.94,352.44,Clothing & Apparel,5,2,Potential
356,Kim Morgan,Reno,Nevada,West,2024-03-27,279,1,2876.25,392.03,2876.25,Electronics,3,5,Loyal
357,Teresa Gonzalez,Lexington,Kentucky,South,2024-09-28,94,1,667.75,93.33,667.75,Electronics,4,4,Champions
358,Danielle Gordon,Hartford,Connecticut,East,2023-11-18,409,1,155.42,35.96,155.42,Clothing & Apparel,2,1,Lost
359,Mason Booth,Augusta,Maine,East,2024-07-05,179,1,3306.84,1148.93,3306.84,Home & Furniture,4,5,Champions
360,Bridget Ritter,Nashua,New Hampshire,East,2023-03-06,666,1,101.48,29.24,101.48,Clothing & Apparel,1,1,Lost
361,Kim Holt,Nashua,New Hampshire,East,2024-11-08,53,1,609.68,205.6,609.68,Clothing & Apparel,5,3,Potential
362,Benjamin Wong,Colorado Springs,Colorado,West,2024-12-13,18,1,618.68,102.57,618.68,Electronics,5,3,Potential
363,Kenneth Spencer,Provo,Utah,West,2023-10-11,447,1,55.26,12.43,55.26,Accessories,2,1,Lost
364,Erin Wallace,Cincinnati,Ohio,Centre,2024-04-10,265,1,1431.2,389.73,1431.2,Home & Furniture,3,5,Loyal
365,Yolanda Williams,Newark,New Jersey,East,2024-11-02,59,1,3918.08,714.95,3918.08,Home & Furniture,5,5,Champions
366,Jeremy Watson,Indianapolis,Indiana,Centre,2023-11-15,412,1,153.73,41.35,153.73,Home & Furniture,2,1,Lost
367,Sarah Gill,Pittsburgh,Pennsylvania,East,2024-11-22,39,2,2792.16,614.45,1396.08,Clothing & Apparel,5,5,Champions
368,Kyle Spencer,Chandler,Arizona,West,2024-12-21,10,1,833.02,112.88,833.02,Electronics,5,4,Champions
369,Tammy Morgan,Huntsville,Alabama,South,2023-11-03,424,1,441.62,124.76,441.62,Home & Furniture,2,3,At_Risk
370,Alexis Krueger,Newark,New Jersey,East,2023-11-25,402,1,625.5,105.79,625.5,Electronics,3,3,Loyal
371,Terri Perez MD,Mesa,Arizona,West,2024-11-02,59,1,116.76,55.31,116.76,Accessories,5,1,At_Risk
372,Kimberly Weaver,Grand Rapids,Michigan,Centre,2024-11-16,45,1,1021.69,314.23,1021.69,Home & Furniture,5,4,Champions
373,Janet Thomas,Jersey City,New Jersey,East,2023-10-02,456,1,1712.98,274.82,1712.98,Electronics,2,5,High_Value
374,Crystal Sandoval,Reno,Nevada,West,2023-12-23,374,1,223.14,53.54,223.14,Accessories,3,2,At_Risk
375,Latasha Conner,Glendale,Arizona,West,2023-11-04,423,1,1839.68,180.92,1839.68,Electronics,2,5,High_Value
376,Tyler Barker,Hartford,Connecticut,East,2023-09-28,460,1,204.66,22.67,204.66,Electronics,2,2,Lost
377,Lisa Bradley,Provo,Utah,West,2024-12-14,17,1,1675.9,655.64,1675.9,Clothing & Apparel,5,5,Champions
378,Christopher Haley,Sioux Falls,South Dakota,Centre,2024-09-23,99,1,171.54,41.15,171.54,Accessories,4,1,At_Risk
379,Daniel Smith,St. Paul,Minnesota,Centre,2023-12-26,371,2,578.54,228.58,289.27,Accessories,3,3,Loyal
380,Brittany Green,Albuquerque,New Mexico,West,2023-11-24,403,1,833.24,223.04,833.24,Clothing & Apparel,3,4,Loyal
381,Crystal Gregory,Jersey City,New Jersey,East,2023-11-13,414,1,42.36,12.78,42.36,Clothing & Apparel,2,1,Lost
382,Beverly Wolf,Billings,Montana,West,2024-11-17,44,1,932.68,256.02,932.68,Home & Furniture,5,4,Champions
383,Joanne Mcknight,Provo,Utah,West,2023-09-16,472,1,529.62,167.68,529.62,Accessories,2,3,At_Risk
384,Denise Taylor,Fayetteville,Arkansas,South,2024-12-09,22,1,152.08,47.27,152.08,Clothing & Apparel,5,1,At_Risk
385,Joseph Johnson,Providence,Rhode Island,East,2024-11-22,39,3,4034.04,557.28,1344.68,Electronics,5,5,Champions
386,Mary Lopez,Austin,Texas,South,2023-11-21,406,1,311.21,85.2,311.21,Clothing & Apparel,2,2,Lost
387,Shawn Anderson,Annapolis,Maryland,East,2023-01-12,719,1,904.66,188.15,904.66,Home & Furniture,1,4,High_Value
388,Michael King,Cheyenne,Wyoming,West,2024-03-19,287,1,613.54,212.45,613.54,Home & Furniture,3,3,Loyal
389,Mark Scott,Oklahoma City,Oklahoma,South,2024-12-20,11,1,461.82,125.38,461.82,Home & Furniture,5,3,Potential
390,James Torres,Dover,Delaware,East,2023-05-18,593,2,667.55,186.91,333.775,Clothing & Apparel,1,4,High_Value
391,Diane Bradley,Tucson,Arizona,West,2023-04-18,623,1,2463.48,320.05,2463.48,Home & Furniture,1,5,High_Value
392,Mark Jackson,Tucson,Arizona,West,2023-11-24,403,1,319.36,97.29,319.36,Clothing & Apparel,3,2,At_Risk
393,William Gross,Manchester,New Hampshire,East,2024-11-11,50,1,1179.98,407.07,1179.98,Home & Furniture,5,5,Champions
394,Andre Long,Montpelier,Vermont,East,2023-06-01,579,1,917.64,89.48,917.64,Electronics,1,4,High_Value
395,Richard Stephens,Baton Rouge,Louisiana,South,2024-11-18,43,1,3397.48,712.07,3397.48,Home & Furniture,5,5,Champions
396,Tracy Lewis,Oklahoma City,Oklahoma,South,2024-11-11,50,1,1407.42,243.97,1407.42,Electronics,5,5,Champions
397,Dana Fleming,Chandler,Arizona,West,2023-11-28,399,1,391.12,101.88,391.12,Accessories,3,3,Loyal
398,Megan Long,Salem,Oregon,West,2024-01-28,338,1,72.54,21.14,72.54,Clothing & Apparel,3,1,At_Risk
399,Joseph Bentley,Madison,Wisconsin,Centre,2024-08-01,152,1,254.64,85.71,254.64,Accessories,4,2,Potential
400,Robert Pennington,Missoula,Montana,West,2023-03-18,654,1,192.25,70.37,192.25,Clothing & Apparel,1,1,Lost
401,Wendy Decker,Salt Lake City,Utah,West,2024-12-24,7,1,203.25,96.36,203.25,Accessories,5,2,Potential
402,Evelyn Hernandez MD,Philadelphia,Pennsylvania,East,2024-05-21,224,1,1116.2,123.58,1116.2,Electronics,4,5,Champions
403,Miss Ashley Patterson MD,Jersey City,New Jersey,East,2023-10-02,456,1,1537.47,289.25,1537.47,Electronics,2,5,High_Value
404,Chad Carter,Miami,Florida,South,2024-02-12,323,1,1629.52,323.25,1629.52,Home & Furniture,3,5,Loyal
405,Beverly Gray,Memphis,Tennessee,South,2023-09-17,471,1,438.4,54.53,438.4,Electronics,2,3,At_Risk
406,Daniel Bowers,Nashua,New Hampshire,East,2023-09-25,463,1,483.16,139.41,483.16,Home & Furniture,2,3,At_Risk
407,Kiara Brady,Denver,Colorado,West,2024-06-11,203,1,609.3,303.53,609.3,Accessories,4,3,Potential
408,Stephen Grant,Orlando,Florida,South,2023-05-06,605,1,3842.12,377.44,3842.12,Electronics,1,5,High_Value
409,Andrea Rodriguez,Dover,Delaware,East,2024-08-16,137,1,1319.24,412.3,1319.24,Home & Furniture,4,5,Champions
410,Jacqueline Huerta,Dallas,Texas,South,2023-06-01,579,1,895.44,402.7,895.44,Clothing & Apparel,1,4,High_Value
411,Kimberly Mullen,Pittsburgh,Pennsylvania,East,2023-11-20,407,1,273.75,88.91,273.75,Home & Furniture,2,2,Lost
412,Matthew Howard,Montpelier,Vermont,East,2024-10-26,66,1,1626.24,354.33,1626.24,Home & Furniture,5,5,Champions
413,Suzanne Cisneros,Montpelier,Vermont,East,2024-11-25,36,1,1240.08,372.91,1240.08,Clothing & Apparel,5,5,Champions
414,Anthony Alexander,Augusta,Maine,East,2023-12-30,367,1,1389.6,560.19,1389.6,Clothing & Apparel,3,5,Loyal
415,Virginia Frederick,Sacramento,California,West,2023-02-01,699,1,2499.66,205.27,2499.66,Electronics,1,5,High_Value
